bull_id,name,power_rating,avg_bull_score,avg_adjusted,attempts,rides,avg_ride_score,buckoff_pct,pre_ride_prob,hand_advantage_pct,hand_advantage_dir,lh_wins,lh_losses,lh_pct,lh_total,rh_wins,rh_losses,rh_pct,rh_total,top_riders_wins,top_riders_losses,top_riders_pct,contractor,active,round_wins,rider_round_wins
54404,002 Honey Butta (54404),64.98,20.932,,11,1,88.0,90.91,26.0,20,RIGHT,5,0,100.0,5,4,1,80.0,5,2,1,66.67,Honey Butta,True,0,0
54405,8 Hitching Post (54405),0.0,20.5,,1,1,84.0,0.0,23.4,,,,,,,,,,,,,,Hitching Post,True,0,1
54406,J294 Bug Scuffle (54406),74.67,21.076,21.038,17,1,83.0,94.12,30.6,10,RIGHT,4,0,100.0,4,9,1,90.0,10,2,0,100.0,Bug Scuffle,True,1,0
54407,582 * (54407),0.0,20.25,,1,0,0.0,100.0,17.6,,,,,,,,,,,,,,*,True,0,0
54408,120 Next Step (54408),73.06,20.785,,10,1,81.0,90.0,14.2,33,LEFT,2,1,66.67,3,6,0,100.0,6,1,0,100.0,Next Step,True,0,0
54409,182 Blink (54409),0.0,21.375,,2,0,0.0,100.0,14.2,,,,,,,,,,,,,,Blink,True,0,0
54411,959 Crimber (54411),66.41,20.978,,7,2,85.9,71.43,25.7,,,1,2,33.33,3,3,0,100.0,3,3,1,75.0,Crimber,True,0,0
54417,9014 The Sauce (54417),0.0,20.275,,2,1,82.1,50.0,30.1,,,,,,,,,,,,,,The Sauce,True,0,0
54419,097 Joa G Thang (54419),36.0,20.75,,5,4,82.55,20.0,43.9,,,0,3,0.0,3,1,1,50.0,2,0,1,0.0,Joa G Thang,True,0,0
54420,047 Scooby Snacks (54420),33.15,19.47,,5,4,82.88,20.0,44.9,,,1,1,50.0,2,0,3,0.0,3,,,,Scooby Snacks,True,0,2
54421,020 Elk (54421),38.97,20.571,,7,5,84.06,28.57,65.2,,,1,1,50.0,2,1,2,33.33,3,0,4,0.0,Elk,True,0,1
54422,295 That's Joe (54422),0.0,20.313,,4,0,0.0,100.0,6.1,,,,,,,,,,,,,,That's Joe,True,0,0
54423,125 Pop Fly (54423),0.0,20.444,,4,1,82.5,75.0,20.5,,,,,,,,,,,,,,Pop Fly,True,1,0
54424,201 Pop a'Teer (54424),0.0,20.075,,2,1,79.5,50.0,55.3,,,,,,,,,,,,,,Pop a'Teer,True,0,0
54426,411 Minds Broke (54426),0.0,19.594,,4,2,77.63,50.0,43.8,,,,,,,,,,,,,,Minds Broke,True,0,0
54427,009 Red Alert (54427),40.59,20.37,,5,1,82.7,80.0,18.6,,,1,0,100.0,1,3,0,100.0,3,,,,Red Alert,True,0,0
54428,142 Mini Blast (54428),0.0,20.25,,1,0,0.0,100.0,13.1,,,,,,,,,,,,,,Mini Blast,True,0,0
54429,101 State Line (54429),51.54,19.918,,11,3,82.0,72.73,61.1,50,RIGHT,5,1,83.33,6,1,2,33.33,3,1,2,33.33,State Line,True,0,0
54431,88 Sticky Icky (54431),0.0,20.625,,2,0,0.0,100.0,10.6,,,,,,,,,,,,,,Sticky Icky,True,0,0
54434,2231 Rock Steady (54434),0.0,20.217,,3,2,82.35,33.33,30.7,,,,,,,,,,,,,,Rock Steady,True,0,2
54435,84J Stylebender (54435),0.0,19.25,,1,0,0.0,100.0,8.8,,,,,,,,,,,,,,Stylebender,True,0,0
54436,15C Gator (54436),0.0,20.25,,3,0,0.0,100.0,25.7,,,,,,,,,,,,,,Gator,True,0,0
54437,021 Gone Rogue (54437),66.1,20.786,,7,2,79.5,71.43,28.3,33,RIGHT,1,0,100.0,1,4,2,66.67,6,3,1,75.0,Gone Rogue,True,0,0
54439,I18 Shyster (54439),39.26,20.857,,7,4,84.25,42.86,25.3,,,2,0,100.0,2,1,3,25.0,4,0,2,0.0,Shyster,True,1,1
54440,144 Inamorata (54440),0.0,20.5,,4,1,82.0,75.0,14.2,,,,,,,,,,,,,,Inamorata,True,0,0
54441,190 Horizon's 22 Creedmore (54441),59.43,21.227,21.084,11,1,85.0,90.91,28.0,13,RIGHT,2,0,100.0,2,7,1,87.5,8,1,1,50.0,Horizon's 22 Creedmore,True,2,0
54442,16K Inflation (54442),56.17,20.714,,14,5,84.1,64.29,33.9,40,RIGHT,5,1,83.33,6,3,4,42.86,7,1,1,50.0,Inflation,True,0,0
54443,014 Mother In Law (54443),0.0,20.75,,4,2,81.25,50.0,27.9,,,,,,,,,,,,,,Mother In Law,True,0,0
54444,102 Brown Smoke (54444),0.0,20.5,,4,1,81.0,75.0,31.4,,,,,,,,,,,,,,Brown Smoke,True,0,0
54445,100 Tail Spin (54445),0.0,20.0,,3,1,78.0,66.67,12.8,,,,,,,,,,,,,,Tail Spin,True,0,0
54447,-01 Drew's Loss (54447),72.28,21.043,20.925,15,3,82.83,80.0,6.7,15,RIGHT,3,1,75.0,4,3,2,60.0,5,1,0,100.0,Drew's Loss,True,2,1
54448,54 Kung Fu (54448),54.89,20.808,,6,3,83.17,50.0,43.2,,,0,3,0.0,3,2,0,100.0,2,1,1,50.0,Kung Fu,True,1,2
54449,107 Pee Wee (54449),0.0,17.5,,1,1,71.8,0.0,17.0,,,,,,,,,,,,,,Pee Wee,True,0,0
54453,42 Off The Rails (54453),60.22,20.167,,9,4,81.38,55.56,48.6,63,LEFT,0,1,0.0,1,5,3,62.5,8,2,1,66.67,Off The Rails,True,0,1
54455,K85 * (54455),43.6,21.0,,5,0,0.0,100.0,19.2,,,1,0,100.0,1,3,0,100.0,3,,,,*,True,1,0
54456,3T Shakedown (54456),73.1,20.457,,23,1,75.0,95.65,23.3,13,LEFT,7,1,87.5,8,6,0,100.0,6,1,0,100.0,Shakedown,True,0,0
54457,T36 Merlin (54457),71.87,20.111,,9,1,82.0,88.89,35.9,33,LEFT,2,1,66.67,3,5,0,100.0,5,1,0,100.0,Merlin,True,0,0
54458,K68 Blowin Smoke (54458),75.92,21.875,21.842,14,2,89.0,85.71,2.6,13,LEFT,3,1,75.0,4,7,1,87.5,8,3,0,100.0,Blowin Smoke,True,2,1
54459,T10 Shaboozey (54459),72.77,21.462,21.426,13,3,85.67,76.92,10.7,28,LEFT,1,1,50.0,2,7,2,77.78,9,1,0,100.0,Shaboozey,True,0,1
54460,T40 Village Idiot (54460),55.4,20.083,,12,4,76.75,66.67,25.4,50,RIGHT,1,0,100.0,1,4,4,50.0,8,1,1,50.0,Village Idiot,True,0,0
54461,4T Boomtown (54461),58.53,21.188,21.13,16,3,87.67,81.25,18.1,25,LEFT,6,2,75.0,8,4,0,100.0,4,1,1,50.0,Boomtown,True,0,0
54462,71 Crossfire (54462),40.65,20.431,,18,8,81.57,55.56,37.4,10,LEFT,2,3,40.0,5,5,5,50.0,10,0,3,0.0,Crossfire,True,1,0
54463,66 Slugger (54463),59.8,20.643,,21,3,84.17,85.71,15.5,43,LEFT,4,3,57.14,7,8,0,100.0,8,2,2,50.0,Slugger,True,0,2
54464,117K Redneck (54464),57.6,21.029,20.949,17,7,83.71,58.82,25.8,10,LEFT,3,3,50.0,6,6,4,60.0,10,2,2,50.0,Redneck,True,0,1
54465,102 Snapchat (54465),55.47,19.083,,6,1,81.0,83.33,14.6,,,,,,,4,1,80.0,5,1,1,50.0,Snapchat,True,0,0
54466,101/9 Q Ball (54466),38.8,19.25,,5,1,83.0,80.0,8.7,,,1,1,50.0,2,2,0,100.0,2,,,,Q Ball,True,0,0
54467,D73 Yellowfin (54467),65.43,18.071,,7,3,70.5,57.14,26.9,,,2,1,66.67,3,1,2,33.33,3,1,0,100.0,Yellowfin,True,0,0
54468,A35 Sambo (54468),59.71,21.0,20.833,11,2,86.0,81.82,22.0,,,1,2,33.33,3,4,0,100.0,4,2,2,50.0,Sambo,True,1,1
54469,135 Itchy & Scratchy (54469),43.18,20.756,,12,1,87.25,91.67,9.7,13,RIGHT,2,0,100.0,2,7,1,87.5,8,0,1,0.0,Itchy & Scratchy,True,0,1
54470,017 Hell's Kitchen (54470),0.0,20.375,,2,0,0.0,100.0,36.3,,,,,,,,,,,,,,Hell's Kitchen,True,0,0
54474,115 Nine Lives (54474),39.33,20.5,,6,4,83.75,33.33,50.0,,,1,1,50.0,2,1,2,33.33,3,0,4,0.0,Nine Lives,True,0,0
54479,076 Toxic Masculinity (54479),56.34,20.672,,9,3,84.08,66.67,24.9,60,RIGHT,4,0,100.0,4,2,3,40.0,5,1,1,50.0,Toxic Masculinity,True,1,1
54480,028 Sid (54480),44.61,21.708,21.632,6,0,0.0,100.0,24.1,,,2,0,100.0,2,2,0,100.0,2,,,,Sid,True,1,0
54481,38J * (54481),44.07,21.357,21.292,7,0,0.0,100.0,12.7,,,,,,,1,0,100.0,1,,,,*,True,0,0
54483,133J Dark Magic (54483),0.0,20.438,,4,0,0.0,100.0,9.2,,,,,,,,,,,,,,Dark Magic,True,1,0
54487,D75 Poncho (54487),0.0,15.5,,1,0,0.0,100.0,30.5,,,,,,,,,,,,,,Poncho,True,0,0
54488,256 The General (54488),0.0,17.083,,3,1,0.0,66.67,15.7,,,,,,,,,,,,,,The General,True,0,0
54489,18 CoJo (54489),41.01,20.425,,6,1,79.0,83.33,22.3,,,1,1,50.0,2,2,0,100.0,2,,,,CoJo,True,0,0
54490,J6 Heart Throbs Ghost (54490),60.65,19.742,,6,2,82.0,66.67,34.9,,,0,1,0.0,1,3,1,75.0,4,2,1,66.67,Heart Throbs Ghost,True,0,0
54491,J7 Heart of God (54491),33.36,17.35,,5,3,81.5,40.0,39.5,,,,,,,1,3,25.0,4,0,2,0.0,Heart of God,True,0,0
54492,215 Big Pookie (54492),67.88,20.682,,11,1,81.0,90.91,18.9,,,3,1,75.0,4,4,0,100.0,4,3,1,75.0,Big Pookie,True,1,0
54493,192 Prophet 192 (54493),0.0,20.25,,1,0,0.0,100.0,29.5,,,,,,,,,,,,,,Prophet 192,True,0,0
54494,944G Pot Licker (54494),0.0,18.75,,1,0,0.0,100.0,14.8,,,,,,,,,,,,,,Pot Licker,True,0,0
54495,80J Thunder Cat (54495),0.0,20.25,,1,0,0.0,100.0,2.7,,,,,,,,,,,,,,Thunder Cat,True,0,0
54496,J39 The Donie Flash (54496),0.0,21.25,,1,0,0.0,100.0,16.1,,,,,,,,,,,,,,The Donie Flash,True,0,0
54497,NC Patty The Baddie (54497),0.0,20.5,,1,1,83.0,0.0,36.3,,,,,,,,,,,,,,Patty The Baddie,True,0,0
54498,214K Thrift Store Cowboy (54498),0.0,20.583,,3,1,82.0,66.67,25.7,,,,,,,,,,,,,,Thrift Store Cowboy,True,0,1
54499,G7 Big Man (54499),0.0,19.75,,1,0,0.0,100.0,8.7,,,,,,,,,,,,,,Big Man,True,0,0
54500,0722 * (54500),0.0,20.875,,2,1,84.0,50.0,32.7,,,,,,,,,,,,,,*,True,0,0
54501,94H Late Night Toss (54501),66.46,21.038,20.782,18,7,86.2,61.11,45.7,10,RIGHT,2,1,66.67,3,8,6,57.14,14,7,5,58.33,Late Night Toss,True,0,0
54503,16J Joker (54503),63.07,21.056,20.859,13,3,85.97,76.92,12.6,23,RIGHT,5,1,83.33,6,3,2,60.0,5,3,2,60.0,Joker,True,2,0
54504,45-J2 All Magic (54504),78.6,21.679,21.624,6,0,0.0,100.0,25.3,,,2,0,100.0,2,4,0,100.0,4,5,0,100.0,All Magic,True,0,0
54505,131 Feel the Magic (54505),71.95,21.324,21.053,17,4,86.49,76.47,45.5,27,RIGHT,2,0,100.0,2,11,4,73.33,15,8,3,72.73,Feel the Magic,True,1,0
54506,963J Big Bills (54506),38.62,21.136,20.854,7,5,85.57,28.57,51.4,100,RIGHT,1,0,100.0,1,0,5,0.0,5,0,3,0.0,Big Bills,True,1,1
54507,J6 Grumpy (54507),0.0,20.75,,4,1,80.0,75.0,20.4,,,,,,,,,,,,,,Grumpy,True,0,0
54508,7 Psycho Billy Cadillac (54508),0.0,16.75,,1,0,0.0,100.0,13.7,,,,,,,,,,,,,,Psycho Billy Cadillac,True,0,0
54509,975 Reuben (54509),75.53,20.708,,6,0,0.0,100.0,27.7,,,2,0,100.0,2,3,0,100.0,3,3,0,100.0,Reuben,True,0,0
54510,86H Prahs Ekalb (54510),0.0,20.0,,3,1,75.5,66.67,20.6,,,,,,,,,,,,,,Prahs Ekalb,True,0,0
54511,B15 Wild Mustard (54511),51.48,20.853,,7,3,84.95,57.14,48.5,,,1,2,33.33,3,1,0,100.0,1,1,2,33.33,Wild Mustard,True,0,0
54512,004 Schliterbahn (54512),58.59,21.061,20.779,7,2,84.13,71.43,55.2,40,RIGHT,1,0,100.0,1,3,2,60.0,5,2,2,50.0,Schliterbahn,True,1,0
54513,123 Tombstone's Shadow (54513),0.0,13.675,,2,1,32.0,50.0,35.9,,,,,,,,,,,,,,Tombstone's Shadow,True,0,0
54514,125 Indian Outlaw (54514),0.0,7.0,,1,1,0.0,0.0,23.9,,,,,,,,,,,,,,Indian Outlaw,True,0,0
54515,105 Jungle Jim (54515),0.0,18.0,,1,0,0.0,100.0,11.1,,,,,,,,,,,,,,Jungle Jim,True,0,0
54516,106 Yellowstone (54516),0.0,18.5,,1,0,0.0,100.0,10.9,,,,,,,,,,,,,,Yellowstone,True,0,0
54517,H6 Big Red (54517),0.0,18.5,,1,0,0.0,100.0,14.4,,,,,,,,,,,,,,Big Red,True,0,0
54519,I67 Grouchy Jack (54519),,,,,,,,,,,,,,,,,,,,,,Grouchy Jack,True,0,0
54520,C94 Cuervo (54520),0.0,20.875,,2,0,0.0,100.0,43.9,,,,,,,,,,,,,,Cuervo,True,0,0
54521,205K Southern Pleasure (54521),77.73,22.185,22.083,27,0,0.0,100.0,1.0,,,8,0,100.0,8,14,0,100.0,14,3,0,100.0,Southern Pleasure,True,6,0
54523,113 Workin Harder (54523),41.76,20.6,,5,1,87.0,80.0,40.3,,,2,1,66.67,3,,,,,0,1,0.0,Workin Harder,True,0,0
54524,50 Insta Face (54524),44.06,21.236,21.134,18,1,83.5,94.44,9.2,14,LEFT,6,1,85.71,7,4,0,100.0,4,0,1,0.0,Insta Face,True,4,0
54525,22 Sir Carter (54525),40.13,20.958,,6,3,84.83,50.0,31.1,,,1,1,50.0,2,1,2,33.33,3,0,2,0.0,Sir Carter,True,0,0
54526,T12 * (54526),0.0,17.0,,1,1,70.0,0.0,22.1,,,,,,,,,,,,,,*,True,0,0
54527,J13 Mongo (54527),55.98,21.247,21.13,19,5,84.6,73.68,18.8,28,RIGHT,7,2,77.78,9,3,3,50.0,6,2,4,33.33,Mongo,True,2,2
54528,210 Cessna (54528),74.5,21.19,20.98,15,1,88.8,93.33,6.4,13,RIGHT,5,0,100.0,5,7,1,87.5,8,2,0,100.0,Cessna,True,2,1
54529,J27 Cheeko (54529),36.22,20.39,,5,4,83.58,20.0,51.9,,,1,2,33.33,3,0,1,0.0,1,0,2,0.0,Cheeko,True,0,0
54530,-20 Slingshot (54530),0.0,20.75,,1,0,0.0,100.0,6.5,,,,,,,,,,,,,,Slingshot,True,0,0
54533,22-2 Nachos (54533),54.72,20.975,,11,4,87.68,63.64,44.0,17,LEFT,2,2,50.0,4,4,2,66.67,6,2,4,33.33,Nachos,True,0,1
54534,J1 Pearl Snap (54534),58.29,20.85,,6,1,85.0,83.33,4.7,,,2,1,66.67,3,,,,,1,1,50.0,Pearl Snap,True,0,0
54535,C42 Poppa Bear (54535),0.0,19.25,,1,0,0.0,100.0,29.7,,,,,,,,,,,,,,Poppa Bear,True,0,0
54536,173 Hunker (54536),0.0,20.0,,1,0,0.0,100.0,24.9,,,,,,,,,,,,,,Hunker,True,0,0
54537,949 Void (54537),,,,,,,,,,,,,,,,,,,,,,Void,True,0,0
54538,016 * (54538),0.0,20.75,,1,0,0.0,100.0,6.7,,,,,,,,,,,,,,*,True,0,0
54539,818 Dirt Dobber (54539),0.0,17.0,,1,1,72.5,0.0,23.3,,,,,,,,,,,,,,Dirt Dobber,True,0,0
54540,277 Big Sugar (54540),0.0,20.5,,1,0,0.0,100.0,28.0,,,,,,,,,,,,,,Big Sugar,True,0,0
54541,013 Curly (54541),0.0,20.125,,2,1,74.5,50.0,27.0,,,,,,,,,,,,,,Curly,True,0,0
54542,02 Aerial Assault (54542),0.0,19.7,,4,2,75.55,50.0,36.6,,,,,,,,,,,,,,Aerial Assault,True,0,0
54543,017 Swirl Your Glass (54543),72.17,20.945,,16,3,86.18,81.25,16.8,3,LEFT,3,1,75.0,4,7,2,77.78,9,7,2,77.78,Swirl Your Glass,True,0,1
54544,281 * (54544),,,,,,,,,,,,,,,,,,,,,,*,True,0,0
54545,C1 Sugar Boy (54545),63.97,20.567,,15,2,79.5,86.67,18.9,14,LEFT,6,1,85.71,7,4,0,100.0,4,2,1,66.67,Sugar Boy,True,1,1
54546,3733 Candy Painted (54546),0.0,20.5,,1,1,83.0,0.0,29.0,,,,,,,,,,,,,,Candy Painted,True,0,0
54547,873 Ray Bans (54547),66.63,21.219,21.063,16,3,84.67,81.25,17.6,30,RIGHT,4,0,100.0,4,7,3,70.0,10,4,2,66.67,Ray Bans,True,0,1
54548,28 Wrong Way (54548),0.0,21.75,,1,0,0.0,100.0,19.7,,,,,,,,,,,,,,Wrong Way,True,0,0
54549,815 Lacey Stone (54549),0.0,21.5,,1,0,0.0,100.0,20.0,,,,,,,,,,,,,,Lacey Stone,True,0,0
54550,117 Lazarus (54550),0.0,19.5,,1,0,0.0,100.0,15.5,,,,,,,,,,,,,,Lazarus,True,0,0
54551,025 Jackie Chan (54551),36.72,19.95,,5,3,79.17,40.0,22.9,,,0,2,0.0,2,2,1,66.67,3,0,1,0.0,Jackie Chan,True,0,0
54552,121 * (54552),0.0,19.75,,2,2,79.5,0.0,17.7,,,,,,,,,,,,,,*,True,0,1
54553,076 Last Call (54553),43.36,20.85,,10,0,0.0,100.0,14.2,,,2,0,100.0,2,7,0,100.0,7,,,,Last Call,True,0,0
54554,116 Robbie's Nightmare (54554),0.0,20.083,,3,0,0.0,100.0,4.9,,,,,,,,,,,,,,Robbie's Nightmare,True,0,0
54555,018 Cell Mate (54555),0.0,19.5,,1,0,0.0,100.0,18.9,,,,,,,,,,,,,,Cell Mate,True,0,0
54556,132 Tex (54556),37.4,20.25,,6,3,81.33,50.0,35.5,,,0,3,0.0,3,3,0,100.0,3,,,,Tex,True,0,0
54557,711 John Wick (54557),69.78,20.386,,11,4,80.13,63.64,25.4,15,LEFT,3,2,60.0,5,3,1,75.0,4,1,0,100.0,John Wick,True,0,0
54558,12 Banjo Dan (54558),42.49,21.5,21.347,6,1,86.0,83.33,14.4,,,2,0,100.0,2,2,1,66.67,3,,,,Banjo Dan,True,0,0
54559,225K AC/DC (54559),70.85,20.344,,8,2,75.5,75.0,10.6,,,3,1,75.0,4,2,1,66.67,3,1,0,100.0,AC/DC,True,0,0
54561,239K Party Rock (54561),35.92,19.95,,5,3,78.17,40.0,27.0,,,0,2,0.0,2,1,1,50.0,2,,,,Party Rock,True,0,1
54562,-12K Spanky (54562),75.24,21.068,21.027,11,0,0.0,100.0,6.9,,,1,0,100.0,1,5,0,100.0,5,2,0,100.0,Spanky,True,0,0
54563,23 Rat Rod (54563),59.23,20.625,,14,5,84.0,64.29,28.7,7,LEFT,3,2,60.0,5,4,2,66.67,6,3,3,50.0,Rat Rod,True,0,1
54564,57 Tear it Up Joe (54564),40.71,20.481,,14,4,81.25,71.43,50.9,21,LEFT,2,2,50.0,4,5,2,71.43,7,0,1,0.0,Tear it Up Joe,True,1,0
54565,196 Gladiator (54565),56.1,20.717,,23,7,84.71,69.57,44.4,3,RIGHT,5,3,62.5,8,6,4,60.0,10,2,3,40.0,Gladiator,True,1,0
54566,731 Walkabout (54566),36.17,19.929,,7,4,79.88,42.86,44.6,60,LEFT,0,2,0.0,2,3,2,60.0,5,,,,Walkabout,True,0,0
54567,-82 Throwing Hands (54567),0.0,20.125,,2,1,67.0,50.0,7.2,,,,,,,,,,,,,,Throwing Hands,True,0,0
54569,J81 Erect (54569),0.0,18.917,,3,2,79.5,33.33,42.3,,,,,,,,,,,,,,Erect,True,0,0
54570,J4 Earl (54570),0.0,18.25,,2,1,72.0,50.0,18.3,,,,,,,,,,,,,,Earl,True,0,0
54571,J77 * (54571),0.0,13.25,,1,1,53.0,0.0,17.7,,,,,,,,,,,,,,*,True,0,0
54572,855 Macho (54572),0.0,20.125,,4,1,79.0,75.0,37.0,,,,,,,,,,,,,,Macho,True,0,0
54573,276 Dirty Vasectomy (54573),59.25,21.429,21.298,7,1,78.0,85.71,18.9,,,2,0,100.0,2,3,1,75.0,4,1,1,50.0,Dirty Vasectomy,True,0,0
54574,J10 Spunk Doctor (54574),37.33,19.708,,6,3,78.67,50.0,35.3,,,2,2,50.0,4,1,1,50.0,2,0,1,0.0,Spunk Doctor,True,0,0
54575,295 Nick (54575),55.91,20.107,,7,2,78.75,71.43,21.0,,,3,1,75.0,4,2,1,66.67,3,1,1,50.0,Nick,True,0,0
54576,-101 Gatz (54576),74.34,21.172,20.961,9,0,0.0,100.0,25.9,,,,,,,6,0,100.0,6,1,0,100.0,Gatz,True,1,0
54577,J76 Chilly Ring (54577),0.0,15.167,,3,0,0.0,100.0,11.4,,,,,,,,,,,,,,Chilly Ring,True,0,0
54578,J67 Norco (54578),37.13,20.083,,6,3,81.0,50.0,26.0,,,0,1,0.0,1,2,2,50.0,4,,,,Norco,True,0,0
54579,111 Blues Clues (54579),39.1,20.271,,12,4,80.13,66.67,17.3,,,1,2,33.33,3,3,1,75.0,4,,,,Blues Clues,True,0,0
54580,241 Russell Coight (54580),49.1,20.667,,15,7,81.21,53.33,53.0,38,RIGHT,4,2,66.67,6,2,5,28.57,7,1,3,25.0,Russell Coight,True,0,2
54581,X Professor X (54581),71.31,19.964,,7,1,82.0,85.71,24.5,,,1,0,100.0,1,3,0,100.0,3,1,0,100.0,Professor X,True,0,0
54582,106K Unleashed (54582),56.43,19.982,,14,3,77.83,78.57,34.1,30,RIGHT,4,1,80.0,5,2,2,50.0,4,1,1,50.0,Unleashed,True,1,0
54583,110 Pit Bull (54583),74.1,20.313,,8,0,0.0,100.0,15.9,,,2,0,100.0,2,5,0,100.0,5,2,0,100.0,Pit Bull,True,0,0
54584,UNK Unknown Bull (54584),0.0,19.5,,1,0,0.0,100.0,33.4,,,,,,,,,,,,,,Unknown Bull,True,0,0
54585,200 John Henry (54585),0.0,20.467,,3,1,0.0,66.67,27.5,,,,,,,,,,,,,,John Henry,True,0,0
54586,005 Dagos Magic (54586),0.0,19.375,,2,0,0.0,100.0,7.9,,,,,,,,,,,,,,Dagos Magic,True,0,0
54587,215 Michalada (54587),0.0,18.0,,1,1,74.0,0.0,17.1,,,,,,,,,,,,,,Michalada,True,0,0
54588,2826 Smooth Thunder (54588),0.0,20.525,,2,2,83.55,0.0,46.6,,,,,,,,,,,,,,Smooth Thunder,True,0,1
54589,896 Flathorn (54589),0.0,20.0,,1,1,81.5,0.0,30.8,,,,,,,,,,,,,,Flathorn,True,0,0
54590,219 Cookie (54590),67.6,21.505,21.294,14,5,87.29,64.29,47.2,50,RIGHT,4,0,100.0,4,5,5,50.0,10,7,5,58.33,Cookie,True,2,1
54591,704J Hot 'n Spicy (54591),70.2,20.875,,5,2,86.5,60.0,30.8,,,1,1,50.0,2,1,1,50.0,2,1,0,100.0,Hot 'n Spicy,True,1,2
54592,J567 * (54592),0.0,19.25,,1,0,0.0,100.0,24.3,,,,,,,,,,,,,,*,True,0,0
54593,236 Super Trooper (54593),57.58,21.064,20.908,16,3,87.42,81.25,5.7,50,LEFT,3,3,50.0,6,5,0,100.0,5,2,3,40.0,Super Trooper,True,1,0
54594,220 Payday (54594),64.65,21.469,21.329,16,3,88.5,81.25,17.6,8,RIGHT,5,1,83.33,6,6,2,75.0,8,2,1,66.67,Payday,True,3,1
54595,-160 Schools Out (54595),0.0,20.875,,4,1,87.0,75.0,33.2,,,,,,,,,,,,,,Schools Out,True,0,1
54596,1102 * (54596),0.0,17.333,,3,0,0.0,100.0,5.8,,,,,,,,,,,,,,*,True,0,0
54597,221 Walk This Way (54597),39.73,20.667,,6,2,84.0,66.67,41.2,,,2,1,66.67,3,1,1,50.0,2,,,,Walk This Way,True,0,1
54598,941 Jeff (54598),0.0,20.25,,2,0,0.0,100.0,14.8,,,,,,,,,,,,,,Jeff,True,0,0
54599,00 * (54599),72.42,20.544,,8,1,85.0,87.5,21.6,,,3,0,100.0,3,3,0,100.0,3,1,0,100.0,*,True,0,0
546,055 What a Hoot (546),47.6,17.625,,20,6,69.5,70.0,,27,RIGHT,2,1,66.67,3,2,3,40.0,5,1,2,33.33,What a Hoot,True,0,0
54600,26 Wyloh 26 (54600),0.0,20.5,,2,1,81.5,50.0,22.2,,,,,,,,,,,,,,Wyloh 26,True,0,0
54601,J334 * (54601),0.0,19.125,,2,0,0.0,100.0,12.0,,,,,,,,,,,,,,*,True,0,0
54602,16 * (54602),43.28,20.8,,5,0,0.0,100.0,12.0,,,1,0,100.0,1,2,0,100.0,2,,,,*,True,0,0
54603,172 High Plains Drifter (54603),0.0,19.75,,1,0,0.0,100.0,8.2,,,,,,,,,,,,,,High Plains Drifter,True,0,0
54604,994 Johnny Walker (54604),,,,,,,,,,,,,,,,,,,,,,Johnny Walker,True,0,0
54605,65 Slick Rick (54605),0.0,20.5,,1,0,0.0,100.0,16.1,,,,,,,,,,,,,,Slick Rick,True,0,0
54606,77 Patch Adams (54606),0.0,20.75,,1,1,86.0,0.0,24.7,,,,,,,,,,,,,,Patch Adams,True,0,1
54607,912 Rickey's Revenge (54607),0.0,21.35,,2,0,0.0,100.0,5.6,,,,,,,,,,,,,,Rickey's Revenge,True,0,0
54608,145 Melt Down (54608),0.0,21.25,,1,0,0.0,100.0,20.6,,,,,,,,,,,,,,Melt Down,True,0,0
54609,72 Teepee Creeper (54609),0.0,19.0,,1,0,0.0,100.0,6.6,,,,,,,,,,,,,,Teepee Creeper,True,0,0
54610,14 Dance Monkey (54610),72.13,20.205,,10,1,86.0,90.0,39.1,,,2,1,66.67,3,3,0,100.0,3,1,0,100.0,Dance Monkey,True,0,0
54611,29 Kellies Bad Dream (54611),0.0,21.0,,1,1,88.0,0.0,23.8,,,,,,,,,,,,,,Kellies Bad Dream,True,0,1
54612,313 Honkey Tonkin (54612),0.0,20.75,,1,1,84.5,0.0,10.7,,,,,,,,,,,,,,Honkey Tonkin,True,0,0
54613,1 Zeus (54613),40.51,20.32,,5,1,85.0,80.0,20.2,,,3,0,100.0,3,1,1,50.0,2,,,,Zeus,True,0,1
54614,88 Jiminy Cricket (54614),0.0,20.25,,1,0,0.0,100.0,12.4,,,,,,,,,,,,,,Jiminy Cricket,True,0,0
54615,106 Jaws (54615),0.0,20.425,,4,1,77.6,75.0,14.9,,,,,,,,,,,,,,Jaws,True,0,0
54616,02 Donny (54616),0.0,17.75,,1,0,0.0,100.0,8.4,,,,,,,,,,,,,,Donny,True,0,0
54617,215 Poison Wolf (54617),0.0,19.417,,3,1,72.5,66.67,27.5,,,,,,,,,,,,,,Poison Wolf,True,0,0
54618,201 Ice Man (54618),0.0,20.75,,1,0,0.0,100.0,5.5,,,,,,,,,,,,,,Ice Man,True,0,0
54619,21X Grey Goose (54619),42.86,21.391,21.103,8,2,85.43,75.0,20.3,,,2,1,66.67,3,1,1,50.0,2,0,2,0.0,Grey Goose,True,1,1
54620,-829 Coon Eyes (54620),0.0,21.875,,2,0,0.0,100.0,28.7,,,,,,,,,,,,,,Coon Eyes,True,1,0
54621,105 Jawbreaker (54621),0.0,20.75,,1,0,0.0,100.0,20.1,,,,,,,,,,,,,,Jawbreaker,True,0,0
54622,1 Oops (54622),55.36,20.954,,12,5,84.1,58.33,62.5,47,LEFT,2,4,33.33,6,4,1,80.0,5,2,3,40.0,Oops,True,0,2
